Date,linkret,linkvol,aaveret,aavevol,makerret,makervol,kyberret,kybervol,zeroret,zerovol
"Jul 02, 2020",4.85,429438118,0.141267,10992067,443.9,10723517,1.54,133164735,0.347026,35839631
"Jul 03, 2020",4.74,348151084,0.142856,9113690,446.48,10365686,1.84,290342482,0.380423,85466263
"Jul 04, 2020",4.8,312019710,0.149302,7450957,485.71,17364314,1.65,167806199,0.386329,93508052
"Jul 05, 2020",4.74,319512653,0.145724,6234634,470.33,13631545,1.6,111542267,0.416545,82359992
"Jul 06, 2020",5.37,579868604,0.185369,22126338,467.54,11326448,1.67,125156349,0.399868,90728484
"Jul 07, 2020",5.71,743372951,0.191903,20177958,458.61,8370606,1.58,96152535,0.408428,66261881
"Jul 08, 2020",6.48,942253863,0.192256,9884465,459.78,10105583,1.58,96126066,0.448106,132537336
"Jul 09, 2020",6.1,726623133,0.187434,8627781,455.27,7102712,1.67,113878040,0.427669,74302012
"Jul 10, 2020",6.14,594988189,0.191959,8270219,452.19,5458641,1.62,75502212,0.410787,51932514
"Jul 11, 2020",6.12,434708823,0.226822,19716411,472.57,7474741,1.64,81942983,0.436378,55172146
"Jul 12, 2020",7.31,949141174,0.229255,23548092,460.06,7245498,1.61,75233534,0.424927,43465712
"Jul 13, 2020",7.18,1478593081,0.21339,12992888,450.04,9024437,1.53,96046814,0.402112,54434356
"Jul 14, 2020",8.1,1180730236,0.23697,17329139,463.69,6616640,1.59,95132538,0.395001,48604426
"Jul 15, 2020",8.64,1162846199,0.253697,22787808,457.6,5635029,1.59,100264843,0.390067,36719591
"Jul 16, 2020",8.34,1096087198,0.274847,18801051,443.34,5542522,1.57,99773952,0.399203,46632222
"Jul 17, 2020",8.28,688997844,0.288305,30693979,449.43,6330122,1.64,66931702,0.396992,45188292
"Jul 18, 2020",7.96,733281755,0.309414,19041738,454.02,5432042,1.82,165927336,0.41733,52061220
"Jul 19, 2020",8.07,555719580,0.354888,46919550,465.58,7357409,1.69,86977012,0.418832,45617212
"Jul 20, 2020",7.27,674658006,0.318633,50967675,451.79,6199528,1.64,91424755,0.396282,40652715
"Jul 21, 2020",7.28,685213978,0.303365,32124900,457.68,6939261,1.66,75490245,0.399504,36483300
"Jul 22, 2020",7.47,641161938,0.309938,25712121,491.16,11364445,1.65,70072221,0.400249,32174937
"Jul 23, 2020",7.87,726843306,0.285793,30512983,529.07,47470334,1.6,69044726,0.392619,38322048
"Jul 24, 2020",7.43,560444025,0.310086,29169408,515.08,19854814,1.58,76606766,0.386791,38932015
"Jul 25, 2020",7.66,567102975,0.28947,27143590,525.1,14671103,1.54,90838765,0.393076,34357374
"Jul 26, 2020",7.5,693139972,0.271095,26299126,520.87,15596489,1.51,84457536,0.38465,37634138
"Jul 27, 2020",7.1,921616285,0.236536,38318622,511.3,15586799,1.37,108627189,0.365899,63199603
"Jul 28, 2020",7.22,592707771,0.285694,40110129,516.13,11150041,1.46,90375133,0.382692,48258364
"Jul 29, 2020",7.12,577077884,0.314669,55428250,545.56,13796889,1.42,75479793,0.385543,58552324
"Jul 30, 2020",7.42,605829268,0.333623,57617181,569.18,27175027,1.44,79236357,0.389286,33526017
"Jul 31, 2020",7.77,674556974,0.306369,34265516,557.34,14766857,1.47,79371897,0.381769,28322265
"Aug 01, 2020",8.3,757545560,0.310785,27637770,592.02,18016912,1.48,85990960,0.398543,38140124
"Aug 02, 2020",8.27,1281614849,0.331773,37762671,567.53,22433606,1.41,88022349,0.378638,45788926
"Aug 03, 2020",9.16,944680773,0.312505,34407254,592.87,13229623,1.39,70030735,0.38207,31716082
"Aug 04, 2020",9.82,1400412714,0.321234,22802002,585.52,15267995,1.48,70285750,0.396269,44848051
"Aug 05, 2020",9.56,961098081,0.317634,25392176,594.86,10816997,1.53,108075855,0.398752,39908363
"Aug 06, 2020",10.14,930966731,0.369915,42534224,586.13,10591743,1.6,86324677,0.412799,45073909
"Aug 07, 2020",10.06,1084341900,0.36897,56800987,580.72,11823164,1.53,133432229,0.394193,92058406
"Aug 08, 2020",12.69,2483258217,0.402569,51458337,583.65,9335511,1.69,94652108,0.418745,49879818
"Aug 09, 2020",13.85,2749237741,0.394528,46701293,598.39,12228684,1.79,118292723,0.437827,66755463
"Aug 10, 2020",13.44,1965617198,0.402383,53658994,625.34,19256045,1.72,110521724,0.480022,115105427
"Aug 11, 2020",13.11,1621590153,0.403444,70082217,597.23,32332293,1.6,134679460,0.442384,131283360
"Aug 12, 2020",16.62,2657494080,0.44087,151597322,728.76,128697537,1.7,99443648,0.4647,79705120
"Aug 13, 2020",17.33,3691726917,0.427838,102357580,797.32,127892399,1.74,163224249,0.456069,82398314
"Aug 14, 2020",16.93,1797902764,0.449694,83941116,730.12,53643696,1.88,184579468,0.534045,166964812
"Aug 15, 2020",19.1,2623596923,0.46611,92717619,694.1,37794158,1.85,102453961,0.499342,183824192
"Aug 16, 2020",18.8,1672318397,0.514567,97681341,694.8,35819862,1.88,83237698,0.59699,193117476
"Aug 17, 2020",16.71,1851120442,0.575637,103029446,688.67,46762677,1.77,86025063,0.560903,133449769
"Aug 18, 2020",16.24,3107415351,0.583834,86739637,673.35,30395825,1.68,70383093,0.568065,114627323
"Aug 19, 2020",16.24,2269980597,0.530233,76072811,652.4,32209163,1.59,69903197,0.515143,103985541
"Aug 20, 2020",16.09,1441868241,0.642385,83728170,665.88,38573422,1.72,82300821,0.614285,173870009
"Aug 21, 2020",13.8,2545002567,0.543171,75406851,605.3,38887566,1.66,119544884,0.688047,905217943
"Aug 22, 2020",15.96,1966563137,0.581822,66013474,639.63,29296073,1.72,66512161,0.730374,371284577
"Aug 23, 2020",15.17,1286304278,0.56381,45439793,635.77,26220734,1.72,68814378,0.723172,154269832
"Aug 24, 2020",15.18,1148602183,0.730491,162966835,681.25,42951677,1.69,54530743,0.730751,119033688
"Aug 25, 2020",14.22,1396339667,0.769705,263403494,641.2,42507623,1.59,84099080,0.651612,156475660
"Aug 26, 2020",15.25,1323937547,0.830841,337115646,643.07,40273954,1.63,75845455,0.662262,162338133
"Aug 27, 2020",14.5,1285283437,0.764989,224381916,615.47,39955054,1.54,64537734,0.60647,132263905
"Aug 28, 2020",15.16,975535521,0.806247,191984287,633.86,38391526,1.57,59162658,0.635379,102938989
"Aug 29, 2020",16.57,1982820767,0.787494,124496930,631.53,35174746,1.65,77804514,0.648002,102740804
"Aug 30, 2020",16.47,1833942061,0.781983,145900446,677.75,57151864,1.71,101052150,0.637919,79711864
"Aug 31, 2020",15.71,1431004361,0.743691,142117294,680.4,44892554,1.81,97049254,0.615526,100420079
"Sep 01, 2020",16.12,1602445973,0.75739,174856795,718.89,69490410,1.76,98558024,0.604572,138340243
"Sep 02, 2020",14.9,1440207730,0.683026,180416921,659.49,55167262,1.67,89191205,0.55637,113274595
"Sep 03, 2020",12.02,1702199859,0.528893,164550755,575.15,46066980,1.28,101796356,0.451592,107164675
"Sep 04, 2020",12.49,1796655505,0.65485,209443585,588.69,41524144,1.34,91565404,0.516431,129203086
"Sep 05, 2020",10.61,1906501660,0.53331,217968258,512.09,39377802,1.21,95300790,0.429833,96568979
"Sep 06, 2020",12.91,1953997882,0.589566,204271871,547.19,61646456,1.29,71923431,0.461764,76495234
"Sep 07, 2020",12.43,1891052112,0.574187,132152159,528.41,59807407,1.24,65413157,0.458586,68562500
"Sep 08, 2020",11.79,1393552853,0.551756,107288397,508.86,45534207,1.18,48703028,0.432917,46864065
"Sep 09, 2020",12.38,1212963346,0.680429,171094976,523.83,41005439,1.24,41835000,0.458509,40246788
"Sep 10, 2020",12.55,4019748249,0.686084,165556091,532.48,50408025,1.23,47224798,0.471554,47342555
"Sep 11, 2020",12.5,3397578038,0.693321,156585621,523.73,41211391,1.23,39111300,0.527828,93117926
"Sep 12, 2020",12.77,3524744647,0.7591,172147323,514.99,55163898,1.32,41226827,0.515659,59300894
"Sep 13, 2020",11.99,3644243871,0.691917,194512156,499.24,65197223,1.22,44142689,0.486782,54355302
"Sep 14, 2020",12.12,1249919309,0.689651,189788935,485.01,61771926,1.22,57516838,0.473883,46796278
"Sep 15, 2020",10.98,1195560378,0.589172,172983693,456.04,56754208,1.18,47882374,0.451927,44141801
"Sep 16, 2020",10.76,1153746184,0.608084,179850430,476.22,59732228,1.16,46846239,0.42972,45320856
"Sep 17, 2020",10.99,1259649199,0.572001,176010550,503.84,80186438,1.12,51293809,0.442214,42502238
"Sep 18, 2020",10.08,1114418785,0.580098,124221240,499.94,53845809,1.06,49324070,0.418732,40827293
"Sep 19, 2020",10.15,873109762,0.602518,138942238,515.06,50037925,1.06,37752212,0.428245,36649789
"Sep 20, 2020",9.77,951116672,0.574605,109914778,475.5,48894363,1.01,45287111,0.397618,37446740
"Sep 21, 2020",8.76,1586349748,0.470786,218956745,455.23,68466570,0.910744,60686248,0.369709,54486365
"Sep 22, 2020",8.76,959332861,0.523777,142662352,461.1,32675088,0.941091,39769596,0.379768,36870110
"Sep 23, 2020",7.69,1372140031,0.450508,131495955,437.67,26285664,0.865425,37852511,0.34378,38821793
"Sep 24, 2020",9.83,2186508479,0.512289,120303368,484.56,28970865,0.942554,33415786,0.382941,41541174
"Sep 25, 2020",10.72,2078331373,0.544928,142608284,504.44,28174403,0.978282,43874017,0.404358,45846076
"Sep 26, 2020",10.34,1538966512,0.566358,118875063,524.83,26809452,1.02,44475891,0.392477,39899389
"Sep 27, 2020",10.77,1318565700,0.57121,115143611,501.72,30242890,1.01,37424223,0.396142,44653780
"Sep 28, 2020",10.32,1301773480,0.554607,111826267,513.99,36951111,0.995836,38248036,0.415381,65121751
"Sep 29, 2020",10.11,1580153993,0.535752,101962866,525.51,42265191,0.990136,45660807,0.407269,47660290
"Sep 30, 2020",9.86,1232672628,0.535036,96350521,571.37,48167592,0.983336,37107280,0.410575,30947901
"Oct 01, 2020",9.65,1301204838,0.579122,162714747,576.82,45363409,0.953196,50699626,0.399341,44694620
"Oct 02, 2020",9.23,1439495990,0.536511,165556598,553.87,53764653,0.927169,64491161,0.390109,49759907
"Oct 03, 2020",9.31,746459914,0.547089,89561068,560.22,36635820,0.908358,32823576,0.377523,29500586
"Oct 04, 2020",9.42,753626156,0.536758,72550199,570.82,27412301,0.934176,40555278,0.376933,29554202
"Oct 05, 2020",9.65,1028857966,0.522711,67532560,565.3,30138002,0.924787,34341063,0.37785,27831636
"Oct 06, 2020",8.78,1012162070,0.437209,98869138,522.72,42411978,0.860274,41125734,0.352958,32863225
